Date,Branch,Customer type,Gender,Product line,Unit price,Quantity,Payment,Rating
10/21/2024,Brooklyn,Member,Female,Food & Beverages,14.77,4,Credit card,5.9
10/21/2024,Queens,Normal,Female,Food & Beverages,14.34,7,Cash,8.9
10/21/2024,Queens,Normal,Female,Home & Lifestyle,59.16,3,Cash,5.4
10/21/2024,Brooklyn,Normal,Male,Sports & Travel,71.1,4,Cash,9.3
10/21/2024,Queens,Member,Female,Sports & Travel,52.28,4,Ewallet,4
10/21/2024,Brooklyn,Normal,Female,Fashion & Accs,19.48,3,Cash,9.4
10/21/2024,Manhattan,Member,Female,Food & Beverages,4.92,2,Cash,8.7
10/21/2024,Manhattan,Member,Male,Fashion & Accs,20.55,9,Ewallet,8.8
10/21/2024,Brooklyn,Normal,Female,Home & Lifestyle,65.79,4,Cash,3.8
10/21/2024,Queens,Normal,Female,Food & Beverages,8.54,5,Credit card,7.1
10/21/2024,Brooklyn,Member,Female,Food & Beverages,6.37,3,Cash,3.1
10/21/2024,Queens,Normal,Female,Electronics,95.05,4,Credit card,7.9
10/21/2024,Queens,Normal,Female,Food & Beverages,7.76,2,Ewallet,3.1
10/21/2024,Brooklyn,Member,Female,Food & Beverages,2.77,5,Cash,3.6
10/21/2024,Manhattan,Member,Female,Home & Lifestyle,44.48,9,Credit card,4.5
10/22/2024,Brooklyn,Normal,Male,Health & Beauty,18.33,5,Credit card,9
10/22/2024,Brooklyn,Member,Male,Fashion & Accs,5.37,2,Cash,5.5
10/22/2024,Brooklyn,Normal,Male,Home & Lifestyle,44.98,4,Ewallet,6.7
10/22/2024,Queens,Member,Male,Health & Beauty,39.86,6,Ewallet,6.9
10/22/2024,Brooklyn,Member,Male,Sports & Travel,64.94,9,Credit card,4.5
10/22/2024,Manhattan,Normal,Female,Electronics,82.92,6,Ewallet,6.9
10/22/2024,Manhattan,Member,Male,Sports & Travel,52.97,5,Cash,7.5
10/22/2024,Brooklyn,Member,Male,Health & Beauty,36.01,5,Credit card,5
10/22/2024,Brooklyn,Member,Male,Fashion & Accs,15.95,1,Ewallet,5.8
10/22/2024,Queens,Normal,Male,Food & Beverages,6.95,3,Credit card,6.1
10/23/2024,Brooklyn,Normal,Male,Food & Beverages,13.85,4,Credit card,9.3
10/23/2024,Queens,Normal,Female,Sports & Travel,63.15,2,Ewallet,7
10/23/2024,Queens,Member,Female,Health & Beauty,30.54,9,Ewallet,9.4
10/23/2024,Brooklyn,Normal,Male,Sports & Travel,76.29,5,Ewallet,6.8
10/23/2024,Manhattan,Member,Male,Health & Beauty,19.62,7,Ewallet,6.4
10/23/2024,Brooklyn,Member,Female,Home & Lifestyle,67.91,7,Cash,3
10/23/2024,Brooklyn,Normal,Male,Food & Beverages,10.28,6,Cash,6.3
10/23/2024,Manhattan,Member,Female,Electronics,87.6,9,Credit card,9.3
10/24/2024,Brooklyn,Member,Male,Food & Beverages,5.05,8,Credit card,4.3
10/24/2024,Queens,Normal,Female,Sports & Travel,50.97,5,Cash,3.4
10/24/2024,Manhattan,Normal,Female,Fashion & Accs,23.84,9,Ewallet,5.8
10/24/2024,Manhattan,Member,Male,Health & Beauty,25.38,6,Ewallet,5.5
10/24/2024,Queens,Member,Male,Electronics,80.9,7,Cash,8.8
10/24/2024,Manhattan,Normal,Male,Electronics,96.66,5,Ewallet,3.2
10/24/2024,Manhattan,Normal,Male,Food & Beverages,7.98,9,Ewallet,9.3
10/24/2024,Brooklyn,Member,Male,Food & Beverages,10.22,5,Credit card,7.6
10/24/2024,Brooklyn,Member,Female,Food & Beverages,7.17,4,Credit card,9.1
10/24/2024,Manhattan,Normal,Male,Fashion & Accs,8.28,7,Cash,7.1
10/24/2024,Queens,Normal,Male,Sports & Travel,70.89,5,Ewallet,8.5
10/24/2024,Queens,Member,Male,Food & Beverages,3.64,5,Credit card,5.3
10/24/2024,Brooklyn,Normal,Male,Home & Lifestyle,67.19,9,Credit card,5.4
10/24/2024,Manhattan,Normal,Female,Health & Beauty,36.82,8,Credit card,5.7
10/24/2024,Queens,Member,Female,Fashion & Accs,6.32,7,Ewallet,8.1
10/24/2024,Brooklyn,Normal,Male,Food & Beverages,3.53,7,Ewallet,5.5
10/24/2024,Queens,Member,Female,Home & Lifestyle,66.71,5,Cash,4.6
10/24/2024,Manhattan,Normal,Female,Health & Beauty,35.49,1,Credit card,9.4
10/25/2024,Queens,Normal,Female,Sports & Travel,71.24,9,Credit card,9.2
10/25/2024,Brooklyn,Member,Male,Fashion & Accs,11.49,6,Ewallet,5.4
10/25/2024,Queens,Normal,Male,Food & Beverages,2.21,2,Credit card,7.3
10/25/2024,Queens,Normal,Male,Health & Beauty,19.13,4,Ewallet,4.9
10/25/2024,Brooklyn,Member,Male,Food & Beverages,3.5,5,Credit card,4.4
10/25/2024,Manhattan,Normal,Male,Health & Beauty,38.08,7,Credit card,5.3
10/25/2024,Manhattan,Member,Female,Health & Beauty,30.01,7,Cash,5.2
10/25/2024,Brooklyn,Normal,Female,Food & Beverages,7.9,10,Credit card,9
10/25/2024,Queens,Normal,Male,Sports & Travel,79.59,2,Ewallet,8.6
10/25/2024,Manhattan,Normal,Male,Health & Beauty,19.75,4,Credit card,7.8
10/25/2024,Queens,Member,Female,Electronics,90.71,3,Cash,9.5
10/25/2024,Queens,Normal,Male,Food & Beverages,14.08,7,Credit card,5.9
10/25/2024,Brooklyn,Normal,Female,Fashion & Accs,18.41,8,Cash,4.7
10/25/2024,Brooklyn,Normal,Female,Home & Lifestyle,62.84,3,Cash,3.8
10/25/2024,Manhattan,Member,Female,Food & Beverages,13.46,8,Cash,5
10/25/2024,Manhattan,Normal,Male,Electronics,80.69,5,Ewallet,4
10/25/2024,Queens,Normal,Male,Fashion & Accs,12.19,6,Ewallet,3.6
10/25/2024,Queens,Normal,Male,Health & Beauty,23.99,6,Ewallet,7.1
10/25/2024,Brooklyn,Member,Male,Health & Beauty,26.63,5,Ewallet,5.5
10/25/2024,Manhattan,Member,Female,Food & Beverages,12.31,3,Ewallet,6.8
10/25/2024,Brooklyn,Normal,Male,Food & Beverages,7.31,6,Cash,4.3
10/25/2024,Brooklyn,Member,Male,Food & Beverages,3.05,8,Ewallet,7.6
10/26/2024,Brooklyn,Normal,Female,Sports & Travel,71.39,1,Ewallet,4.5
10/26/2024,Manhattan,Normal,Female,Fashion & Accs,5.9,5,Ewallet,4.9
10/26/2024,Manhattan,Member,Female,Sports & Travel,74.52,3,Ewallet,8
10/26/2024,Manhattan,Normal,Male,Health & Beauty,30,6,Credit card,6.8
10/26/2024,Manhattan,Member,Female,Fashion & Accs,12.38,5,Cash,5.3
10/26/2024,Brooklyn,Member,Male,Fashion & Accs,11.68,4,Ewallet,6.7
10/26/2024,Manhattan,Member,Male,Home & Lifestyle,63.21,4,Cash,7.7
10/26/2024,Queens,Normal,Male,Sports & Travel,53.55,2,Ewallet,9.2
10/26/2024,Brooklyn,Member,Male,Health & Beauty,29.89,2,Credit card,6.9
10/26/2024,Brooklyn,Member,Female,Electronics,95.34,8,Cash,4.6
10/26/2024,Brooklyn,Member,Male,Sports & Travel,50.08,1,Ewallet,8.1
10/27/2024,Brooklyn,Normal,Female,Home & Lifestyle,45.16,9,Credit card,8.3
10/27/2024,Manhattan,Normal,Female,Home & Lifestyle,41.14,8,Credit card,4.4
10/27/2024,Brooklyn,Normal,Female,Home & Lifestyle,61.48,2,Credit card,8.6
10/27/2024,Brooklyn,Member,Male,Health & Beauty,27.26,8,Cash,6.2
10/27/2024,Manhattan,Member,Female,Health & Beauty,24.31,10,Ewallet,8.3
10/27/2024,Queens,Normal,Male,Fashion & Accs,12.6,3,Credit card,4.6
10/27/2024,Queens,Normal,Female,Health & Beauty,24.72,10,Credit card,5.3
10/27/2024,Brooklyn,Normal,Female,Food & Beverages,4.31,3,Credit card,9.5
10/27/2024,Queens,Normal,Female,Fashion & Accs,23.76,10,Ewallet,7.5
10/28/2024,Brooklyn,Member,Male,Food & Beverages,8.45,2,Cash,8.3
10/28/2024,Brooklyn,Normal,Female,Health & Beauty,16.25,2,Credit card,7.7
10/28/2024,Brooklyn,Normal,Female,Home & Lifestyle,56.99,7,Cash,4.4
10/28/2024,Queens,Normal,Male,Home & Lifestyle,59.57,3,Credit card,6.2
10/28/2024,Brooklyn,Normal,Male,Food & Beverages,4.18,4,Cash,8.5
10/28/2024,Manhattan,Normal,Male,Health & Beauty,34.58,9,Cash,7.6
10/28/2024,Queens,Member,Female,Health & Beauty,16.62,8,Ewallet,3
10/28/2024,Brooklyn,Member,Male,Home & Lifestyle,48.11,9,Cash,3.6
10/28/2024,Queens,Member,Male,Sports & Travel,55.77,5,Cash,5.4
10/28/2024,Brooklyn,Normal,Female,Food & Beverages,8.99,10,Ewallet,9.4
10/29/2024,Queens,Member,Male,Food & Beverages,8.57,9,Ewallet,6.3
10/29/2024,Queens,Member,Male,Electronics,87.14,8,Credit card,4.8
10/29/2024,Manhattan,Member,Male,Home & Lifestyle,43.83,6,Cash,5.5
10/29/2024,Manhattan,Normal,Female,Home & Lifestyle,68.41,2,Credit card,4.4
10/29/2024,Brooklyn,Member,Female,Fashion & Accs,17.21,8,Credit card,5.9
10/29/2024,Brooklyn,Normal,Female,Sports & Travel,76.8,3,Credit card,4.5
10/29/2024,Brooklyn,Member,Female,Food & Beverages,5.09,5,Cash,8.8
10/29/2024,Manhattan,Normal,Male,Food & Beverages,14.95,10,Credit card,6.1
10/29/2024,Queens,Normal,Female,Fashion & Accs,11.12,5,Ewallet,4.9
10/29/2024,Manhattan,Member,Female,Fashion & Accs,7.91,9,Credit card,9.3
10/29/2024,Queens,Normal,Male,Food & Beverages,11.71,5,Cash,5.1
10/29/2024,Queens,Member,Male,Fashion & Accs,14,2,Cash,9.2
10/30/2024,Queens,Normal,Male,Home & Lifestyle,44.42,6,Ewallet,3.3
10/30/2024,Queens,Member,Female,Home & Lifestyle,53.82,1,Ewallet,7.8
10/30/2024,Manhattan,Normal,Female,Sports & Travel,72.51,8,Cash,6.3
10/30/2024,Brooklyn,Normal,Male,Fashion & Accs,9.93,8,Credit card,6
10/30/2024,Queens,Member,Female,Home & Lifestyle,61.52,6,Credit card,3.2
10/30/2024,Manhattan,Normal,Male,Sports & Travel,74.08,2,Credit card,3.3
10/30/2024,Queens,Normal,Female,Home & Lifestyle,48.09,7,Ewallet,5.3
10/30/2024,Manhattan,Member,Female,Electronics,89,8,Credit card,9.4
10/30/2024,Brooklyn,Member,Male,Home & Lifestyle,69.38,9,Credit card,7.2
10/30/2024,Manhattan,Member,Male,Health & Beauty,24.56,3,Ewallet,5.5
10/30/2024,Manhattan,Normal,Female,Electronics,87.38,9,Ewallet,7.2
10/30/2024,Manhattan,Member,Male,Food & Beverages,5.83,4,Credit card,4.4
10/31/2024,Brooklyn,Normal,Female,Home & Lifestyle,47.64,6,Ewallet,4.1
10/31/2024,Manhattan,Normal,Female,Health & Beauty,15.96,4,Credit card,5.5
10/31/2024,Queens,Normal,Female,Health & Beauty,16.47,10,Ewallet,8.9
10/31/2024,Queens,Member,Male,Food & Beverages,12.67,1,Cash,6.5
10/31/2024,Brooklyn,Member,Female,Health & Beauty,33.01,3,Cash,5
10/31/2024,Manhattan,Member,Male,Food & Beverages,13.28,3,Cash,9.5
10/31/2024,Queens,Normal,Male,Home & Lifestyle,57.56,7,Credit card,8.5
10/31/2024,Brooklyn,Normal,Male,Sports & Travel,68.93,4,Ewallet,5.2
11/1/2024,Queens,Normal,Male,Fashion & Accs,23.62,9,Credit card,9
11/1/2024,Queens,Normal,Male,Home & Lifestyle,67.94,9,Credit card,3.5
11/1/2024,Queens,Normal,Female,Health & Beauty,32.39,5,Cash,9.7
11/1/2024,Manhattan,Member,Male,Food & Beverages,8.37,5,Cash,4.7
11/1/2024,Brooklyn,Normal,Female,Fashion & Accs,5.62,8,Ewallet,8.1
11/1/2024,Queens,Normal,Female,Electronics,93.56,6,Ewallet,6.6
11/1/2024,Manhattan,Normal,Male,Health & Beauty,21.07,3,Credit card,9.2
11/1/2024,Queens,Normal,Male,Food & Beverages,4.97,9,Credit card,9
11/1/2024,Brooklyn,Normal,Female,Health & Beauty,39.64,4,Ewallet,3.6
11/1/2024,Queens,Normal,Female,Food & Beverages,9.2,6,Cash,6.5
11/1/2024,Queens,Normal,Female,Sports & Travel,62.68,8,Cash,5.3
11/1/2024,Queens,Normal,Male,Home & Lifestyle,60.56,2,Credit card,4.4
11/1/2024,Manhattan,Normal,Female,Fashion & Accs,19.12,7,Cash,5.5
11/1/2024,Brooklyn,Member,Male,Fashion & Accs,9.55,3,Ewallet,4.8
11/1/2024,Brooklyn,Normal,Male,Food & Beverages,3.32,4,Cash,8.2
11/1/2024,Manhattan,Normal,Female,Food & Beverages,5.18,5,Ewallet,6.3
11/1/2024,Brooklyn,Member,Female,Food & Beverages,7.31,9,Cash,3.7
11/2/2024,Brooklyn,Member,Male,Food & Beverages,11.36,8,Ewallet,4.9
11/2/2024,Manhattan,Normal,Male,Food & Beverages,14.22,4,Cash,8.4
11/2/2024,Manhattan,Member,Female,Electronics,96.17,6,Credit card,6.5
11/2/2024,Queens,Member,Female,Electronics,89.43,1,Credit card,6.1
11/2/2024,Manhattan,Member,Female,Fashion & Accs,8.18,4,Credit card,4.7
11/2/2024,Manhattan,Member,Male,Electronics,81.7,8,Ewallet,3.8
11/2/2024,Brooklyn,Member,Female,Electronics,90.89,5,Credit card,8.6
11/2/2024,Brooklyn,Normal,Male,Health & Beauty,16.09,9,Ewallet,5.2
11/2/2024,Queens,Member,Male,Food & Beverages,4.57,3,Ewallet,4
11/2/2024,Manhattan,Member,Female,Food & Beverages,14.97,2,Credit card,4.5
11/2/2024,Brooklyn,Normal,Female,Electronics,83.75,2,Cash,9.2
11/2/2024,Manhattan,Normal,Female,Sports & Travel,57.14,3,Cash,3.3
11/2/2024,Brooklyn,Member,Male,Food & Beverages,5.75,2,Ewallet,5.6
11/2/2024,Queens,Normal,Female,Sports & Travel,54.36,4,Ewallet,5.2
11/2/2024,Queens,Member,Male,Sports & Travel,66.32,10,Ewallet,5.4
11/2/2024,Manhattan,Normal,Female,Food & Beverages,7.48,3,Ewallet,9.3
11/2/2024,Queens,Normal,Female,Sports & Travel,79.85,10,Ewallet,5.6
11/2/2024,Queens,Member,Male,Food & Beverages,4.85,9,Credit card,9.1
11/2/2024,Queens,Normal,Female,Health & Beauty,29.87,4,Cash,4
11/2/2024,Brooklyn,Member,Female,Home & Lifestyle,55.04,1,Ewallet,6.3
11/2/2024,Queens,Member,Female,Fashion & Accs,20.91,4,Ewallet,9.3
11/3/2024,Brooklyn,Normal,Male,Food & Beverages,13.91,10,Credit card,8.4
11/3/2024,Brooklyn,Normal,Male,Health & Beauty,19.37,2,Ewallet,8.8
11/3/2024,Manhattan,Normal,Female,Electronics,96.84,7,Cash,7.5
11/3/2024,Brooklyn,Normal,Male,Sports & Travel,55.86,8,Cash,4
11/3/2024,Manhattan,Normal,Male,Home & Lifestyle,55.91,10,Credit card,3.8
11/3/2024,Brooklyn,Normal,Male,Food & Beverages,9.19,4,Ewallet,3.5
11/3/2024,Queens,Normal,Male,Sports & Travel,73.29,8,Credit card,5.6
11/3/2024,Queens,Normal,Female,Fashion & Accs,11.92,5,Ewallet,4
11/3/2024,Manhattan,Normal,Female,Food & Beverages,3.53,3,Ewallet,6
11/3/2024,Queens,Member,Female,Electronics,96.68,9,Cash,5.4
11/3/2024,Queens,Normal,Female,Health & Beauty,16.07,4,Credit card,5.9
11/3/2024,Brooklyn,Normal,Male,Health & Beauty,29.73,6,Cash,8.4
11/3/2024,Manhattan,Normal,Female,Fashion & Accs,21.88,3,Credit card,5.4
11/4/2024,Queens,Normal,Female,Fashion & Accs,5.9,8,Ewallet,3.3
11/4/2024,Brooklyn,Normal,Female,Fashion & Accs,10.66,10,Ewallet,8.8
11/4/2024,Brooklyn,Normal,Female,Home & Lifestyle,63.26,1,Cash,7.2
11/4/2024,Brooklyn,Normal,Female,Fashion & Accs,13.64,10,Credit card,4
11/4/2024,Brooklyn,Member,Male,Sports & Travel,52.39,9,Cash,9.8
11/4/2024,Manhattan,Normal,Male,Sports & Travel,53.93,6,Cash,5.9
11/4/2024,Queens,Normal,Female,Food & Beverages,13.8,10,Cash,9.3
11/4/2024,Queens,Normal,Female,Fashion & Accs,12.29,5,Cash,4.6
11/4/2024,Manhattan,Member,Female,Sports & Travel,55.53,3,Credit card,6.5
11/4/2024,Manhattan,Member,Male,Electronics,89.68,1,Ewallet,8
11/4/2024,Manhattan,Member,Female,Food & Beverages,8.74,8,Ewallet,3.6
11/4/2024,Manhattan,Normal,Male,Food & Beverages,8.32,3,Credit card,4.4
11/4/2024,Queens,Normal,Male,Home & Lifestyle,45.66,1,Cash,6.8
11/4/2024,Manhattan,Member,Male,Food & Beverages,10.83,5,Ewallet,3
11/4/2024,Queens,Normal,Female,Electronics,86.24,9,Credit card,5.4
11/4/2024,Manhattan,Normal,Female,Food & Beverages,14.13,5,Ewallet,8.8
11/4/2024,Queens,Normal,Female,Fashion & Accs,9.2,8,Cash,3.6
11/4/2024,Manhattan,Normal,Male,Food & Beverages,3.59,10,Credit card,3.9
11/4/2024,Queens,Member,Female,Food & Beverages,6.64,1,Ewallet,8.6
11/4/2024,Queens,Normal,Female,Health & Beauty,19.53,2,Cash,7.8
11/5/2024,Manhattan,Member,Female,Health & Beauty,32.75,4,Credit card,6.5
11/5/2024,Brooklyn,Normal,Female,Food & Beverages,9.24,1,Cash,5.2
11/5/2024,Queens,Normal,Male,Food & Beverages,5.76,2,Credit card,7.2
11/5/2024,Queens,Normal,Female,Health & Beauty,26.96,9,Cash,8.6
11/5/2024,Manhattan,Normal,Female,Fashion & Accs,5.1,7,Credit card,6.5
11/5/2024,Manhattan,Normal,Male,Sports & Travel,62.61,5,Credit card,7.4
11/5/2024,Manhattan,Normal,Male,Home & Lifestyle,65.87,6,Credit card,8.8
11/5/2024,Queens,Member,Female,Home & Lifestyle,64.6,3,Cash,6.3
11/5/2024,Brooklyn,Member,Female,Health & Beauty,23.79,4,Credit card,7.9
11/5/2024,Manhattan,Member,Female,Health & Beauty,26.14,3,Credit card,7.8
11/5/2024,Brooklyn,Normal,Female,Home & Lifestyle,59.52,6,Cash,8.3
11/5/2024,Brooklyn,Normal,Male,Food & Beverages,2.6,6,Ewallet,4.1
11/5/2024,Manhattan,Member,Male,Sports & Travel,59.23,6,Credit card,3.7
11/5/2024,Brooklyn,Member,Male,Food & Beverages,5.85,9,Credit card,7.4
11/5/2024,Manhattan,Normal,Male,Food & Beverages,2.16,10,Credit card,3.8
11/5/2024,Queens,Member,Female,Health & Beauty,35.73,7,Credit card,6.7
11/5/2024,Manhattan,Member,Male,Food & Beverages,6.33,4,Ewallet,5.9
11/5/2024,Manhattan,Normal,Male,Electronics,83.14,10,Ewallet,8.1
11/5/2024,Brooklyn,Normal,Male,Fashion & Accs,8,6,Cash,3.1
11/5/2024,Manhattan,Normal,Female,Health & Beauty,26.45,4,Credit card,8.8
11/5/2024,Queens,Normal,Female,Food & Beverages,6.87,1,Cash,8.3
11/5/2024,Queens,Member,Female,Health & Beauty,16.47,10,Cash,4.6
11/5/2024,Queens,Normal,Male,Food & Beverages,14.18,4,Cash,8.9
11/6/2024,Queens,Normal,Male,Health & Beauty,38.75,7,Credit card,6
11/6/2024,Brooklyn,Member,Male,Food & Beverages,2.21,10,Ewallet,4.3
11/6/2024,Queens,Member,Male,Food & Beverages,9.17,6,Ewallet,9.3
11/6/2024,Manhattan,Member,Female,Food & Beverages,13.66,9,Cash,4
11/6/2024,Brooklyn,Member,Male,Fashion & Accs,24.72,3,Credit card,6.8
11/6/2024,Brooklyn,Normal,Female,Health & Beauty,16.68,6,Cash,9.4
11/6/2024,Brooklyn,Normal,Female,Food & Beverages,3.99,2,Ewallet,4.9
11/6/2024,Manhattan,Member,Female,Electronics,80.64,6,Cash,7.6
11/6/2024,Brooklyn,Normal,Male,Food & Beverages,7.45,1,Ewallet,5
11/6/2024,Queens,Member,Male,Sports & Travel,57.73,8,Credit card,9.4
11/6/2024,Brooklyn,Normal,Female,Fashion & Accs,13.43,5,Cash,7.7
11/6/2024,Brooklyn,Member,Female,Sports & Travel,53.82,2,Credit card,8
11/6/2024,Queens,Normal,Female,Home & Lifestyle,59.37,5,Credit card,9.2
11/6/2024,Queens,Normal,Male,Fashion & Accs,14.29,1,Cash,3.7
11/6/2024,Brooklyn,Member,Female,Home & Lifestyle,53.9,3,Ewallet,6.2
11/6/2024,Manhattan,Normal,Female,Home & Lifestyle,54.97,6,Ewallet,3.1
11/6/2024,Manhattan,Member,Male,Home & Lifestyle,50.83,4,Credit card,4.9
11/6/2024,Manhattan,Member,Male,Fashion & Accs,17.72,7,Cash,8.3
11/6/2024,Manhattan,Normal,Male,Food & Beverages,4.7,9,Credit card,4.7
11/7/2024,Brooklyn,Normal,Male,Health & Beauty,38.81,5,Ewallet,5.1
11/7/2024,Queens,Normal,Female,Fashion & Accs,7.88,3,Ewallet,3.2
11/7/2024,Manhattan,Member,Female,Food & Beverages,7.92,1,Ewallet,6.7
11/7/2024,Queens,Member,Female,Electronics,92.68,8,Cash,4.8
11/7/2024,Brooklyn,Member,Male,Health & Beauty,29.59,2,Credit card,4.2
11/7/2024,Queens,Normal,Female,Food & Beverages,11.35,8,Ewallet,8.9
11/7/2024,Manhattan,Normal,Male,Home & Lifestyle,68.34,7,Cash,4.1
11/7/2024,Manhattan,Member,Female,Food & Beverages,11.18,7,Ewallet,4.7
11/7/2024,Brooklyn,Member,Female,Fashion & Accs,10.51,2,Credit card,7.5
11/7/2024,Queens,Normal,Female,Electronics,90.33,3,Cash,3.2
11/7/2024,Brooklyn,Member,Male,Health & Beauty,33.45,1,Credit card,9.5
11/7/2024,Queens,Normal,Female,Food & Beverages,2.12,10,Credit card,9.1
11/7/2024,Queens,Normal,Male,Fashion & Accs,20.86,8,Cash,3.8
11/7/2024,Manhattan,Normal,Male,Health & Beauty,24.16,6,Credit card,7.9
11/7/2024,Brooklyn,Member,Female,Sports & Travel,59.02,8,Cash,9.5
11/7/2024,Manhattan,Member,Male,Food & Beverages,4.13,5,Cash,6.4
11/8/2024,Manhattan,Normal,Male,Sports & Travel,72.81,5,Cash,9.4
11/8/2024,Queens,Member,Female,Health & Beauty,21.29,2,Ewallet,6.4
11/8/2024,Queens,Member,Male,Food & Beverages,7.1,2,Cash,6.8
11/8/2024,Manhattan,Normal,Male,Electronics,93.36,1,Credit card,6.4
11/8/2024,Manhattan,Member,Female,Fashion & Accs,6.49,3,Credit card,8.7
11/8/2024,Manhattan,Member,Male,Electronics,92.18,7,Cash,3.8
11/8/2024,Queens,Normal,Male,Food & Beverages,6.25,2,Ewallet,3.5
11/8/2024,Brooklyn,Normal,Male,Food & Beverages,7.14,5,Ewallet,6
11/8/2024,Manhattan,Member,Female,Sports & Travel,74.83,3,Cash,5
11/8/2024,Brooklyn,Member,Female,Food & Beverages,12.62,6,Ewallet,8.7
11/8/2024,Queens,Member,Female,Home & Lifestyle,68.58,2,Ewallet,7.6
11/8/2024,Brooklyn,Member,Female,Food & Beverages,11.7,8,Ewallet,8.4
11/8/2024,Queens,Normal,Female,Electronics,86.56,7,Credit card,3.5
11/8/2024,Manhattan,Normal,Female,Food & Beverages,7.31,8,Credit card,7.5
11/8/2024,Brooklyn,Normal,Female,Food & Beverages,7.89,6,Ewallet,4.5
11/8/2024,Queens,Member,Female,Fashion & Accs,21.72,8,Cash,5.4
11/8/2024,Manhattan,Normal,Female,Food & Beverages,10.22,10,Ewallet,7
11/8/2024,Queens,Normal,Female,Food & Beverages,8.25,7,Credit card,6.4
11/8/2024,Manhattan,Normal,Male,Electronics,82.85,1,Credit card,8.4
11/8/2024,Manhattan,Member,Male,Food & Beverages,14.98,7,Credit card,6.2
11/8/2024,Manhattan,Normal,Female,Fashion & Accs,24.29,7,Credit card,5
11/8/2024,Manhattan,Normal,Male,Health & Beauty,36.9,5,Cash,6.2
11/8/2024,Brooklyn,Normal,Female,Home & Lifestyle,44.31,8,Credit card,8.2
11/9/2024,Brooklyn,Normal,Female,Fashion & Accs,18.94,10,Cash,8.3
11/9/2024,Manhattan,Normal,Female,Health & Beauty,18.31,2,Cash,4.5
11/9/2024,Brooklyn,Member,Male,Home & Lifestyle,51.86,9,Cash,5.2
11/9/2024,Manhattan,Normal,Female,Food & Beverages,6.39,8,Ewallet,6.2
11/9/2024,Manhattan,Normal,Female,Food & Beverages,6.58,6,Cash,3.1
11/9/2024,Manhattan,Normal,Female,Home & Lifestyle,57.41,4,Credit card,7.7
11/9/2024,Brooklyn,Normal,Female,Health & Beauty,24.57,3,Cash,9.8
11/9/2024,Manhattan,Normal,Male,Food & Beverages,12.89,8,Cash,8.9
11/9/2024,Manhattan,Member,Male,Fashion & Accs,14.57,8,Ewallet,4.6
11/9/2024,Brooklyn,Normal,Male,Food & Beverages,12.14,8,Credit card,9.4
11/9/2024,Manhattan,Normal,Male,Electronics,80.91,10,Credit card,6.9
11/9/2024,Brooklyn,Member,Female,Food & Beverages,11.26,6,Cash,8.9
11/9/2024,Brooklyn,Normal,Male,Food & Beverages,4.26,9,Ewallet,6
11/9/2024,Queens,Normal,Female,Home & Lifestyle,46.82,4,Cash,8.4
11/9/2024,Brooklyn,Normal,Female,Food & Beverages,13.85,6,Credit card,5.2
11/9/2024,Queens,Member,Female,Home & Lifestyle,49.03,9,Cash,5.5
11/9/2024,Brooklyn,Member,Female,Sports & Travel,61.62,1,Ewallet,4.6
11/9/2024,Manhattan,Normal,Male,Food & Beverages,3.81,5,Credit card,9.4
11/9/2024,Brooklyn,Normal,Female,Food & Beverages,8.69,6,Cash,7.2
11/9/2024,Queens,Member,Female,Sports & Travel,58.51,7,Ewallet,5
11/9/2024,Manhattan,Normal,Male,Food & Beverages,2.56,9,Cash,8
11/9/2024,Queens,Member,Female,Food & Beverages,2.4,7,Credit card,5.1
11/10/2024,Queens,Normal,Female,Electronics,80.79,1,Credit card,3.3
11/10/2024,Queens,Normal,Female,Food & Beverages,2.42,8,Cash,7.6
11/10/2024,Queens,Normal,Female,Food & Beverages,7.83,6,Ewallet,3.9
11/10/2024,Manhattan,Member,Male,Sports & Travel,51.78,8,Credit card,3.3
11/10/2024,Manhattan,Member,Male,Health & Beauty,27.19,2,Credit card,8.4
11/10/2024,Brooklyn,Member,Female,Food & Beverages,8.29,6,Ewallet,3.2
11/10/2024,Queens,Normal,Male,Health & Beauty,17.85,1,Cash,5.4
11/10/2024,Queens,Member,Female,Food & Beverages,10.98,7,Credit card,9.4
11/10/2024,Brooklyn,Member,Female,Home & Lifestyle,66.12,9,Ewallet,4.2
11/10/2024,Brooklyn,Normal,Male,Food & Beverages,12.12,4,Ewallet,8.4
11/10/2024,Brooklyn,Normal,Male,Home & Lifestyle,62.21,3,Cash,3.5
11/10/2024,Queens,Normal,Female,Health & Beauty,29.19,3,Credit card,8.3
11/10/2024,Queens,Member,Female,Home & Lifestyle,54.08,8,Ewallet,8.6
11/10/2024,Queens,Member,Female,Home & Lifestyle,67.54,8,Ewallet,8.9
11/10/2024,Manhattan,Member,Female,Food & Beverages,6.83,2,Cash,9.8
11/10/2024,Brooklyn,Member,Male,Home & Lifestyle,55.07,6,Credit card,7.6
11/10/2024,Queens,Normal,Male,Food & Beverages,12.72,4,Ewallet,4.4
11/10/2024,Manhattan,Normal,Male,Food & Beverages,2.1,10,Ewallet,3.6
11/10/2024,Brooklyn,Normal,Female,Electronics,96.1,6,Credit card,7.9
11/10/2024,Brooklyn,Member,Male,Food & Beverages,2.33,2,Cash,4.5
11/10/2024,Brooklyn,Normal,Male,Food & Beverages,6.61,6,Credit card,6.9
